market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
SHRIRAMPUR(MS),April,2010,32474,80,638,345,MH,SHRIRAMPUR,April-2010
SHRIRAMPUR(MS),April,2011,11088,219,628,425,MH,SHRIRAMPUR,April-2011
SHRIRAMPUR(MS),April,2012,29634,104,544,321,MH,SHRIRAMPUR,April-2012
SHRIRAMPUR(MS),April,2013,62886,334,1061,772,MH,SHRIRAMPUR,April-2013
SHRIRAMPUR(MS),April,2014,27428,167,900,558,MH,SHRIRAMPUR,April-2014
SHRIRAMPUR(MS),April,2015,104438,200,1395,1032,MH,SHRIRAMPUR,April-2015
SHRIRAMPUR(MS),April,2016,34968,200,917,600,MH,SHRIRAMPUR,April-2016
SHRIRAMPUR(MS),May,2008,57961,53,336,200,MH,SHRIRAMPUR,May-2008
SHRIRAMPUR(MS),May,2009,80939,107,635,396,MH,SHRIRAMPUR,May-2009
SHRIRAMPUR(MS),May,2010,50572,120,726,441,MH,SHRIRAMPUR,May-2010
SHRIRAMPUR(MS),May,2011,40838,217,648,471,MH,SHRIRAMPUR,May-2011
SHRIRAMPUR(MS),May,2012,55828,100,564,313,MH,SHRIRAMPUR,May-2012
SHRIRAMPUR(MS),May,2013,94737,286,1219,864,MH,SHRIRAMPUR,May-2013
SHRIRAMPUR(MS),May,2014,38136,193,1236,836,MH,SHRIRAMPUR,May-2014
SHRIRAMPUR(MS),May,2015,87983,186,1714,1186,MH,SHRIRAMPUR,May-2015
SHRIRAMPUR(MS),May,2016,67719,263,1038,756,MH,SHRIRAMPUR,May-2016
SHRIRAMPUR(MS),June,2008,41715,75,473,294,MH,SHRIRAMPUR,June-2008
SHRIRAMPUR(MS),June,2009,106141,169,902,697,MH,SHRIRAMPUR,June-2009
SHRIRAMPUR(MS),June,2010,99105,153,896,593,MH,SHRIRAMPUR,June-2010
SHRIRAMPUR(MS),June,2011,54349,192,981,685,MH,SHRIRAMPUR,June-2011
SHRIRAMPUR(MS),June,2012,118526,118,742,493,MH,SHRIRAMPUR,June-2012
SHRIRAMPUR(MS),June,2013,100700,557,1711,1250,MH,SHRIRAMPUR,June-2013
SHRIRAMPUR(MS),June,2014,109894,318,2110,1350,MH,SHRIRAMPUR,June-2014
SHRIRAMPUR(MS),June,2015,77609,314,2230,1536,MH,SHRIRAMPUR,June-2015
SHRIRAMPUR(MS),June,2016,43997,190,960,680,MH,SHRIRAMPUR,June-2016
SHRIRAMPUR(MS),July,2008,47925,193,841,604,MH,SHRIRAMPUR,July-2008
SHRIRAMPUR(MS),July,2009,107172,161,817,567,MH,SHRIRAMPUR,July-2009
SHRIRAMPUR(MS),July,2010,109339,181,949,622,MH,SHRIRAMPUR,July-2010
SHRIRAMPUR(MS),July,2011,63526,254,1088,746,MH,SHRIRAMPUR,July-2011
SHRIRAMPUR(MS),July,2012,80987,120,832,520,MH,SHRIRAMPUR,July-2012
SHRIRAMPUR(MS),July,2013,129165,1017,2447,1883,MH,SHRIRAMPUR,July-2013
SHRIRAMPUR(MS),July,2014,119882,600,2522,1878,MH,SHRIRAMPUR,July-2014
SHRIRAMPUR(MS),July,2015,49728,586,2668,1836,MH,SHRIRAMPUR,July-2015
SHRIRAMPUR(MS),July,2016,95777,229,1039,743,MH,SHRIRAMPUR,July-2016
SHRIRAMPUR(MS),August,2008,60171,243,945,664,MH,SHRIRAMPUR,August-2008
SHRIRAMPUR(MS),August,2009,62513,179,846,625,MH,SHRIRAMPUR,August-2009
SHRIRAMPUR(MS),August,2010,110040,275,1172,808,MH,SHRIRAMPUR,August-2010
SHRIRAMPUR(MS),August,2011,47644,288,1325,913,MH,SHRIRAMPUR,August-2011
SHRIRAMPUR(MS),August,2012,145432,161,912,597,MH,SHRIRAMPUR,August-2012
SHRIRAMPUR(MS),August,2013,63331,1983,3733,2983,MH,SHRIRAMPUR,August-2013
SHRIRAMPUR(MS),August,2014,123707,360,2220,1669,MH,SHRIRAMPUR,August-2014
SHRIRAMPUR(MS),August,2015,62435,1622,5178,3994,MH,SHRIRAMPUR,August-2015
SHRIRAMPUR(MS),August,2016,3312,200,950,683,MH,SHRIRAMPUR,August-2016
SHRIRAMPUR(MS),September,2008,35760,244,880,688,MH,SHRIRAMPUR,September-2008
SHRIRAMPUR(MS),September,2009,70169,250,933,677,MH,SHRIRAMPUR,September-2009
SHRIRAMPUR(MS),September,2010,48687,458,1708,1283,MH,SHRIRAMPUR,September-2010
SHRIRAMPUR(MS),September,2011,46017,367,1317,958,MH,SHRIRAMPUR,September-2011
SHRIRAMPUR(MS),September,2012,63100,100,863,569,MH,SHRIRAMPUR,September-2012
SHRIRAMPUR(MS),September,2013,31432,2043,4957,3829,MH,SHRIRAMPUR,September-2013
SHRIRAMPUR(MS),September,2014,110263,258,2000,1496,MH,SHRIRAMPUR,September-2014
SHRIRAMPUR(MS),September,2015,14445,1457,4929,3979,MH,SHRIRAMPUR,September-2015
SHRIRAMPUR(MS),September,2016,105340,140,860,570,MH,SHRIRAMPUR,September-2016
SHRIRAMPUR(MS),October,2008,51815,236,922,664,MH,SHRIRAMPUR,October-2008
SHRIRAMPUR(MS),October,2009,46596,536,1757,1364,MH,SHRIRAMPUR,October-2009
SHRIRAMPUR(MS),October,2010,38191,700,1894,1389,MH,SHRIRAMPUR,October-2010
SHRIRAMPUR(MS),October,2011,31638,250,1208,717,MH,SHRIRAMPUR,October-2011
SHRIRAMPUR(MS),October,2012,101777,189,1204,761,MH,SHRIRAMPUR,October-2012
SHRIRAMPUR(MS),October,2013,18319,1657,4743,3514,MH,SHRIRAMPUR,October-2013
SHRIRAMPUR(MS),October,2014,40646,278,2039,1528,MH,SHRIRAMPUR,October-2014
SHRIRAMPUR(MS),October,2015,2613,1060,4160,3280,MH,SHRIRAMPUR,October-2015
SHRIRAMPUR(MS),October,2016,36703,100,1000,650,MH,SHRIRAMPUR,October-2016
SHRIRAMPUR(MS),November,2008,29595,275,1404,972,MH,SHRIRAMPUR,November-2008
SHRIRAMPUR(MS),November,2009,22706,500,2285,1525,MH,SHRIRAMPUR,November-2009
SHRIRAMPUR(MS),November,2010,3429,1133,3123,2050,MH,SHRIRAMPUR,November-2010
SHRIRAMPUR(MS),November,2011,43189,207,1190,721,MH,SHRIRAMPUR,November-2011
SHRIRAMPUR(MS),November,2012,55886,275,1533,971,MH,SHRIRAMPUR,November-2012
SHRIRAMPUR(MS),November,2013,2466,800,3780,2280,MH,SHRIRAMPUR,November-2013
SHRIRAMPUR(MS),November,2014,20083,290,1795,1420,MH,SHRIRAMPUR,November-2014
SHRIRAMPUR(MS),November,2015,6314,713,3106,2238,MH,SHRIRAMPUR,November-2015
SHRIRAMPUR(MS),November,2016,24774,233,1217,817,MH,SHRIRAMPUR,November-2016
SHRIRAMPUR(MS),December,2008,3844,270,1316,900,MH,SHRIRAMPUR,December-2008
SHRIRAMPUR(MS),December,2009,15492,350,2033,1412,MH,SHRIRAMPUR,December-2009
SHRIRAMPUR(MS),December,2010,817,1050,4250,2900,MH,SHRIRAMPUR,December-2010
SHRIRAMPUR(MS),December,2011,1969,200,1000,550,MH,SHRIRAMPUR,December-2011
SHRIRAMPUR(MS),December,2012,36695,222,1645,972,MH,SHRIRAMPUR,December-2012
SHRIRAMPUR(MS),December,2013,10721,206,1706,1067,MH,SHRIRAMPUR,December-2013
SHRIRAMPUR(MS),December,2014,3222,271,1761,1364,MH,SHRIRAMPUR,December-2014
SHRIRAMPUR(MS),December,2015,13667,410,2020,1410,MH,SHRIRAMPUR,December-2015
SHRIRAMPUR(MS),December,2016,5703,133,883,583,MH,SHRIRAMPUR,December-2016
SINNAR(MS),January,2008,15296,59,299,241,MH,SINNAR,January-2008
SINNAR(MS),January,2009,59301,471,1445,1261,MH,SINNAR,January-2009
SINNAR(MS),January,2010,65249,152,1480,1139,MH,SINNAR,January-2010
SINNAR(MS),January,2011,11978,622,3394,2061,MH,SINNAR,January-2011
SINNAR(MS),January,2012,24125,102,426,358,MH,SINNAR,January-2012
SINNAR(MS),January,2013,76871,457,1626,1352,MH,SINNAR,January-2013
SINNAR(MS),January,2015,76599,160,1513,1205,MH,SINNAR,January-2015
SINNAR(MS),January,2016,162628,158,1426,1002,MH,SINNAR,January-2016
SINNAR(MS),February,2008,32853,128,305,242,MH,SINNAR,February-2008
SINNAR(MS),February,2009,12084,367,1139,1012,MH,SINNAR,February-2009
SINNAR(MS),February,2010,62709,138,1168,978,MH,SINNAR,February-2010
SINNAR(MS),February,2011,49176,157,1161,896,MH,SINNAR,February-2011
SINNAR(MS),February,2012,35776,101,366,285,MH,SINNAR,February-2012
SINNAR(MS),February,2013,85022,389,1627,1355,MH,SINNAR,February-2013
SINNAR(MS),February,2015,195185,265,1673,1356,MH,SINNAR,February-2015
SINNAR(MS),February,2016,124709,93,1000,681,MH,SINNAR,February-2016
SINNAR(MS),March,2008,32583,100,388,303,MH,SINNAR,March-2008
SINNAR(MS),March,2009,24036,350,740,650,MH,SINNAR,March-2009
SINNAR(MS),March,2010,82346,121,740,590,MH,SINNAR,March-2010
SINNAR(MS),March,2011,26931,119,615,422,MH,SINNAR,March-2011
SINNAR(MS),March,2012,13515,100,365,267,MH,SINNAR,March-2012
SINNAR(MS),March,2013,130886,271,1113,931,MH,SINNAR,March-2013
SINNAR(MS),March,2015,41780,160,1307,990,MH,SINNAR,March-2015
SINNAR(MS),March,2016,83615,93,863,644,MH,SINNAR,March-2016
SINNAR(MS),April,2008,1830,100,322,290,MH,SINNAR,April-2008
SINNAR(MS),April,2009,13763,150,499,422,MH,SINNAR,April-2009
SINNAR(MS),April,2010,81595,124,588,481,MH,SINNAR,April-2010
SINNAR(MS),April,2011,29038,107,570,445,MH,SINNAR,April-2011
SINNAR(MS),April,2012,18276,122,455,378,MH,SINNAR,April-2012
SINNAR(MS),April,2015,228069,113,1286,842,MH,SINNAR,April-2015
SINNAR(MS),April,2016,93296,99,882,639,MH,SINNAR,April-2016
SINNAR(MS),May,2008,2670,100,311,230,MH,SINNAR,May-2008
SINNAR(MS),May,2009,6938,100,486,448,MH,SINNAR,May-2009
SINNAR(MS),May,2010,41574,93,631,471,MH,SINNAR,May-2010
SINNAR(MS),May,2011,53309,100,618,481,MH,SINNAR,May-2011
SINNAR(MS),May,2012,61196,105,484,310,MH,SINNAR,May-2012
SINNAR(MS),May,2015,192794,174,1603,936,MH,SINNAR,May-2015
SINNAR(MS),May,2016,136031,100,893,624,MH,SINNAR,May-2016
SINNAR(MS),June,2008,27866,75,385,328,MH,SINNAR,June-2008
SINNAR(MS),June,2009,8922,100,723,619,MH,SINNAR,June-2009
SINNAR(MS),June,2010,36442,111,726,522,MH,SINNAR,June-2010
SINNAR(MS),June,2011,20438,100,820,633,MH,SINNAR,June-2011
SINNAR(MS),June,2012,49296,98,578,351,MH,SINNAR,June-2012
SINNAR(MS),June,2015,98614,318,2058,1450,MH,SINNAR,June-2015
SINNAR(MS),June,2016,108177,105,1042,705,MH,SINNAR,June-2016
SINNAR(MS),July,2009,18848,113,667,601,MH,SINNAR,July-2009
SINNAR(MS),July,2010,38661,129,762,604,MH,SINNAR,July-2010
SINNAR(MS),July,2011,5494,150,904,775,MH,SINNAR,July-2011
SINNAR(MS),July,2012,880,100,601,500,MH,SINNAR,July-2012
SINNAR(MS),July,2014,38269,300,2295,1675,MH,SINNAR,July-2014
SINNAR(MS),July,2015,76535,402,2643,2117,MH,SINNAR,July-2015
SINNAR(MS),July,2016,80225,112,973,723,MH,SINNAR,July-2016
SINNAR(MS),August,2009,7696,117,712,658,MH,SINNAR,August-2009
SINNAR(MS),August,2010,44265,122,921,829,MH,SINNAR,August-2010
SINNAR(MS),August,2011,28116,243,1229,1014,MH,SINNAR,August-2011
SINNAR(MS),August,2014,51084,189,1913,1406,MH,SINNAR,August-2014
SINNAR(MS),August,2015,25979,1211,4825,4076,MH,SINNAR,August-2015
SINNAR(MS),August,2016,166332,78,883,610,MH,SINNAR,August-2016
SINNAR(MS),September,2008,780,100,660,615,MH,SINNAR,September-2008
SINNAR(MS),September,2009,34537,106,629,581,MH,SINNAR,September-2009
SINNAR(MS),September,2010,37970,187,1445,1334,MH,SINNAR,September-2010
SINNAR(MS),September,2011,31608,172,1123,945,MH,SINNAR,September-2011
SINNAR(MS),September,2012,78115,93,644,407,MH,SINNAR,September-2012
SINNAR(MS),September,2014,71391,125,1831,1183,MH,SINNAR,September-2014
SINNAR(MS),September,2015,5918,1321,4626,3900,MH,SINNAR,September-2015
SINNAR(MS),September,2016,63456,100,567,323,MH,SINNAR,September-2016
SINNAR(MS),October,2008,6056,100,699,655,MH,SINNAR,October-2008
SINNAR(MS),October,2009,64457,276,1558,1278,MH,SINNAR,October-2009
SINNAR(MS),October,2010,9232,275,1616,1450,MH,SINNAR,October-2010
SINNAR(MS),October,2011,31800,163,971,819,MH,SINNAR,October-2011
SINNAR(MS),October,2013,6803,810,4733,3535,MH,SINNAR,October-2013
SINNAR(MS),October,2014,14238,200,1361,1025,MH,SINNAR,October-2014
SINNAR(MS),October,2015,5310,423,3445,2347,MH,SINNAR,October-2015
SINNAR(MS),October,2016,24255,100,738,466,MH,SINNAR,October-2016
SINNAR(MS),November,2008,2540,225,1148,988,MH,SINNAR,November-2008
SINNAR(MS),November,2009,19513,261,1666,1154,MH,SINNAR,November-2009
SINNAR(MS),November,2010,15389,361,2369,1533,MH,SINNAR,November-2010
SINNAR(MS),November,2011,15591,165,902,700,MH,SINNAR,November-2011
SINNAR(MS),November,2012,32522,145,1197,847,MH,SINNAR,November-2012
SINNAR(MS),November,2014,1292,200,1711,1350,MH,SINNAR,November-2014
SINNAR(MS),November,2015,21658,245,2570,1680,MH,SINNAR,November-2015
SINNAR(MS),November,2016,2660,100,1025,600,MH,SINNAR,November-2016
SINNAR(MS),December,2008,38663,408,1164,1023,MH,SINNAR,December-2008
SINNAR(MS),December,2009,38382,119,1628,974,MH,SINNAR,December-2009
SINNAR(MS),December,2010,16908,235,2526,1391,MH,SINNAR,December-2010
SINNAR(MS),December,2011,18816,148,713,546,MH,SINNAR,December-2011
SINNAR(MS),December,2013,567,700,4509,3200,MH,SINNAR,December-2013
SINNAR(MS),December,2014,28476,350,1762,1425,MH,SINNAR,December-2014
SINNAR(MS),December,2015,109358,211,1542,1023,MH,SINNAR,December-2015
SINNAR(MS),December,2016,21151,100,1012,706,MH,SINNAR,December-2016
SITAPUR(UP),May,2016,5000,648,888,728,UP,SITAPUR,May-2016
SITAPUR(UP),June,2016,5220,590,800,720,UP,SITAPUR,June-2016
SITAPUR(UP),July,2016,11890,717,923,818,UP,SITAPUR,July-2016
SITAPUR(UP),August,2016,9438,763,982,878,UP,SITAPUR,August-2016
SITAPUR(UP),September,2016,5240,708,875,775,UP,SITAPUR,September-2016
SITAPUR(UP),October,2016,3050,955,1055,1005,UP,SITAPUR,October-2016
SOLAN (HP),September,2016,577,792,1067,929,HP,SOLAN ,September-2016
SOLAPUR(MS),January,2008,275258,25,607,272,MH,SOLAPUR,January-2008
SOLAPUR(MS),January,2009,158195,157,1559,736,MH,SOLAPUR,January-2009
SOLAPUR(MS),January,2010,618401,64,2030,628,MH,SOLAPUR,January-2010
SOLAPUR(MS),January,2011,375417,152,4212,1449,MH,SOLAPUR,January-2011
SOLAPUR(MS),January,2012,817903,100,729,346,MH,SOLAPUR,January-2012
SOLAPUR(MS),January,2013,695901,139,1831,1013,MH,SOLAPUR,January-2013
SOLAPUR(MS),January,2014,1013706,114,1467,676,MH,SOLAPUR,January-2014
SOLAPUR(MS),January,2015,672341,100,2085,918,MH,SOLAPUR,January-2015
SOLAPUR(MS),January,2016,403797,124,2285,958,MH,SOLAPUR,January-2016
SOLAPUR(MS),February,2008,30702,20,513,263,MH,SOLAPUR,February-2008
SOLAPUR(MS),February,2009,253472,179,1374,769,MH,SOLAPUR,February-2009
SOLAPUR(MS),February,2010,354421,93,1463,608,MH,SOLAPUR,February-2010
SOLAPUR(MS),February,2011,309852,104,1364,664,MH,SOLAPUR,February-2011
SOLAPUR(MS),February,2012,264516,100,614,259,MH,SOLAPUR,February-2012
SOLAPUR(MS),February,2013,344203,167,1853,1037,MH,SOLAPUR,February-2013
SOLAPUR(MS),February,2014,694650,100,930,448,MH,SOLAPUR,February-2014
SOLAPUR(MS),February,2015,258841,197,2100,1193,MH,SOLAPUR,February-2015
SOLAPUR(MS),February,2016,389265,126,1417,502,MH,SOLAPUR,February-2016
SOLAPUR(MS),March,2009,342307,107,883,514,MH,SOLAPUR,March-2009
SOLAPUR(MS),March,2010,329151,54,817,410,MH,SOLAPUR,March-2010
SOLAPUR(MS),March,2011,367707,103,701,389,MH,SOLAPUR,March-2011
SOLAPUR(MS),March,2012,217330,100,578,279,MH,SOLAPUR,March-2012
SOLAPUR(MS),March,2013,248986,179,1315,821,MH,SOLAPUR,March-2013
SOLAPUR(MS),March,2014,468697,114,971,447,MH,SOLAPUR,March-2014
SOLAPUR(MS),March,2015,331771,243,1647,965,MH,SOLAPUR,March-2015
SOLAPUR(MS),March,2016,375720,127,967,480,MH,SOLAPUR,March-2016
SOLAPUR(MS),April,2008,132607,33,416,205,MH,SOLAPUR,April-2008
SOLAPUR(MS),April,2009,269104,80,612,301,MH,SOLAPUR,April-2009
SOLAPUR(MS),April,2010,359979,48,678,318,MH,SOLAPUR,April-2010
SOLAPUR(MS),April,2011,281664,99,648,325,MH,SOLAPUR,April-2011
SOLAPUR(MS),April,2012,248005,100,591,265,MH,SOLAPUR,April-2012
SOLAPUR(MS),April,2013,215077,127,1155,611,MH,SOLAPUR,April-2013
SOLAPUR(MS),April,2014,311106,100,1191,450,MH,SOLAPUR,April-2014
SOLAPUR(MS),April,2015,305305,123,1513,848,MH,SOLAPUR,April-2015
SOLAPUR(MS),April,2016,306728,152,1006,483,MH,SOLAPUR,April-2016
SOLAPUR(MS),May,2008,105229,32,407,179,MH,SOLAPUR,May-2008
SOLAPUR(MS),May,2009,86408,39,712,338,MH,SOLAPUR,May-2009
SOLAPUR(MS),May,2010,294559,63,756,319,MH,SOLAPUR,May-2010
SOLAPUR(MS),May,2011,246422,106,663,286,MH,SOLAPUR,May-2011
SOLAPUR(MS),May,2012,184966,100,629,298,MH,SOLAPUR,May-2012
SOLAPUR(MS),May,2013,167378,136,1294,629,MH,SOLAPUR,May-2013
SOLAPUR(MS),May,2014,304905,100,1551,510,MH,SOLAPUR,May-2014
SOLAPUR(MS),May,2015,263554,123,1988,977,MH,SOLAPUR,May-2015
SOLAPUR(MS),May,2016,344617,104,1066,504,MH,SOLAPUR,May-2016
SOLAPUR(MS),June,2008,45174,66,564,295,MH,SOLAPUR,June-2008
SOLAPUR(MS),June,2009,43016,82,936,387,MH,SOLAPUR,June-2009
SOLAPUR(MS),June,2010,199862,142,966,403,MH,SOLAPUR,June-2010
SOLAPUR(MS),June,2011,225549,100,1000,404,MH,SOLAPUR,June-2011
SOLAPUR(MS),June,2012,173926,100,773,395,MH,SOLAPUR,June-2012
SOLAPUR(MS),June,2013,95813,293,1803,1102,MH,SOLAPUR,June-2013
SOLAPUR(MS),June,2014,205126,141,2327,969,MH,SOLAPUR,June-2014
SOLAPUR(MS),June,2015,180870,243,2379,1313,MH,SOLAPUR,June-2015
SOLAPUR(MS),June,2016,209899,104,1284,566,MH,SOLAPUR,June-2016
SOLAPUR(MS),July,2008,53250,87,815,456,MH,SOLAPUR,July-2008
SOLAPUR(MS),July,2009,136925,105,846,445,MH,SOLAPUR,July-2009
SOLAPUR(MS),July,2010,172878,138,1008,459,MH,SOLAPUR,July-2010
SOLAPUR(MS),July,2011,144004,121,1110,542,MH,SOLAPUR,July-2011
SOLAPUR(MS),July,2012,145693,102,833,434,MH,SOLAPUR,July-2012
SOLAPUR(MS),July,2013,88931,440,2543,1820,MH,SOLAPUR,July-2013
SOLAPUR(MS),July,2014,127824,274,2694,1416,MH,SOLAPUR,July-2014
SOLAPUR(MS),July,2015,152708,431,2947,1798,MH,SOLAPUR,July-2015
SOLAPUR(MS),July,2016,121740,100,1308,641,MH,SOLAPUR,July-2016
SOLAPUR(MS),August,2008,89696,91,971,586,MH,SOLAPUR,August-2008
SOLAPUR(MS),August,2009,125910,63,906,466,MH,SOLAPUR,August-2009
SOLAPUR(MS),August,2010,157409,144,1220,566,MH,SOLAPUR,August-2010
SOLAPUR(MS),August,2011,120410,105,1412,651,MH,SOLAPUR,August-2011
SOLAPUR(MS),August,2012,133687,100,950,484,MH,SOLAPUR,August-2012
SOLAPUR(MS),August,2013,56614,970,4367,3242,MH,SOLAPUR,August-2013
SOLAPUR(MS),August,2014,100471,231,2549,1394,MH,SOLAPUR,August-2014
SOLAPUR(MS),August,2015,75726,981,5197,3520,MH,SOLAPUR,August-2015
SOLAPUR(MS),August,2016,144656,100,1139,506,MH,SOLAPUR,August-2016
SOLAPUR(MS),September,2008,42583,144,926,437,MH,SOLAPUR,September-2008
SOLAPUR(MS),September,2009,92099,60,1206,438,MH,SOLAPUR,September-2009
SOLAPUR(MS),September,2010,101569,154,1973,831,MH,SOLAPUR,September-2010
SOLAPUR(MS),September,2011,134400,116,1423,623,MH,SOLAPUR,September-2011
SOLAPUR(MS),September,2012,135374,100,948,433,MH,SOLAPUR,September-2012
SOLAPUR(MS),September,2013,47787,983,5256,2870,MH,SOLAPUR,September-2013
SOLAPUR(MS),September,2014,111866,113,2350,1185,MH,SOLAPUR,September-2014
SOLAPUR(MS),September,2015,148972,661,5370,2655,MH,SOLAPUR,September-2015
SOLAPUR(MS),September,2016,154940,100,1132,466,MH,SOLAPUR,September-2016
SOLAPUR(MS),October,2009,176513,113,2071,611,MH,SOLAPUR,October-2009
SOLAPUR(MS),October,2010,149438,149,2064,893,MH,SOLAPUR,October-2010
SOLAPUR(MS),October,2011,104053,106,1411,589,MH,SOLAPUR,October-2011
SOLAPUR(MS),October,2012,138314,102,1216,561,MH,SOLAPUR,October-2012
SOLAPUR(MS),October,2013,301570,482,5030,2232,MH,SOLAPUR,October-2013
SOLAPUR(MS),October,2014,154837,100,2390,1161,MH,SOLAPUR,October-2014
SOLAPUR(MS),October,2015,507944,209,3969,1545,MH,SOLAPUR,October-2015
SOLAPUR(MS),October,2016,286821,100,1222,516,MH,SOLAPUR,October-2016
SOLAPUR(MS),November,2008,26333,75,1600,763,MH,SOLAPUR,November-2008
SOLAPUR(MS),November,2009,289488,121,2297,715,MH,SOLAPUR,November-2009
SOLAPUR(MS),November,2010,252223,176,3260,1030,MH,SOLAPUR,November-2010
SOLAPUR(MS),November,2011,339597,117,1323,518,MH,SOLAPUR,November-2011
SOLAPUR(MS),November,2012,211086,100,1744,828,MH,SOLAPUR,November-2012
SOLAPUR(MS),November,2013,629141,245,4241,2068,MH,SOLAPUR,November-2013
SOLAPUR(MS),November,2014,790136,98,2096,886,MH,SOLAPUR,November-2014
SOLAPUR(MS),November,2015,653066,211,3588,1400,MH,SOLAPUR,November-2015
SOLAPUR(MS),November,2016,525301,100,1577,583,MH,SOLAPUR,November-2016
SOLAPUR(MS),December,2009,457100,76,2810,795,MH,SOLAPUR,December-2009
SOLAPUR(MS),December,2010,320529,146,4833,1322,MH,SOLAPUR,December-2010
SOLAPUR(MS),December,2011,719365,100,1041,419,MH,SOLAPUR,December-2011
SOLAPUR(MS),December,2012,350548,108,1803,983,MH,SOLAPUR,December-2012
SOLAPUR(MS),December,2013,855182,161,2185,1222,MH,SOLAPUR,December-2013
SOLAPUR(MS),December,2014,962233,135,2271,1035,MH,SOLAPUR,December-2014
SOLAPUR(MS),December,2015,610943,142,2382,1069,MH,SOLAPUR,December-2015
SOLAPUR(MS),December,2016,503656,100,1337,562,MH,SOLAPUR,December-2016
SRIGANGANAGAR(RAJ),March,2015,400,1600,1600,1600,RJ,SRIGANGANAGAR,March-2015
SRIGANGANAGAR(RAJ),April,2016,16138,300,1000,751,RJ,SRIGANGANAGAR,April-2016
SRIGANGANAGAR(RAJ),May,2016,7800,548,548,548,RJ,SRIGANGANAGAR,May-2016
SRIGANGANAGAR(RAJ),June,2016,10550,569,569,569,RJ,SRIGANGANAGAR,June-2016
SRIGANGANAGAR(RAJ),July,2016,6800,641,641,641,RJ,SRIGANGANAGAR,July-2016
SRIGANGANAGAR(RAJ),August,2016,7600,669,669,669,RJ,SRIGANGANAGAR,August-2016
SRIGANGANAGAR(RAJ),September,2016,3500,675,675,675,RJ,SRIGANGANAGAR,September-2016
SRIGANGANAGAR(RAJ),October,2016,9600,618,618,618,RJ,SRIGANGANAGAR,October-2016
SRIGANGANAGAR(RAJ),November,2016,12650,914,914,914,RJ,SRIGANGANAGAR,November-2016
SRIGANGANAGAR(RAJ),December,2016,17300,686,686,686,RJ,SRIGANGANAGAR,December-2016
SRINAGAR,April,2012,400,100,451,380,JK,SRINAGAR,April-2012
SRINAGAR,June,2015,91,1000,1200,1100,JK,SRINAGAR,June-2015
SRINAGAR,August,2014,244,1400,1600,1500,JK,SRINAGAR,August-2014
SRINIVASPUR (KNT),October,2016,70,500,1000,665,KT,SRINIVASPUR ,October-2016
SRIRAMPUR(MS),March,2016,11365,200,975,575,MH,SRIRAMPUR,March-2016
SRIRAMPUR(MS),May,2016,10677,100,850,500,MH,SRIRAMPUR,May-2016
SRIRAMPUR(MS),June,2015,742,300,2150,1650,MH,SRIRAMPUR,June-2015
SRIRAMPUR(MS),July,2016,1766,200,875,650,MH,SRIRAMPUR,July-2016
SRIRAMPUR(MS),August,2016,32411,150,900,650,MH,SRIRAMPUR,August-2016
SRIRAMPUR(MS),September,2016,2217,200,800,650,MH,SRIRAMPUR,September-2016
SRIRAMPUR(MS),October,2015,932,1250,4200,3300,MH,SRIRAMPUR,October-2015
SRIRAMPUR(MS),December,2016,4507,100,950,650,MH,SRIRAMPUR,December-2016
SURAT(GUJ),January,2008,59900,228,456,340,GJ,SURAT,January-2008
SURAT(GUJ),January,2009,20400,1056,1460,1257,GJ,SURAT,January-2009
SURAT(GUJ),January,2010,40280,875,1628,1235,GJ,SURAT,January-2010
SURAT(GUJ),January,2011,26825,761,3124,1942,GJ,SURAT,January-2011
SURAT(GUJ),January,2012,55850,379,562,474,GJ,SURAT,January-2012
SURAT(GUJ),January,2013,33800,1355,1573,1463,GJ,SURAT,January-2013
SURAT(GUJ),January,2014,28400,976,1350,1164,GJ,SURAT,January-2014
SURAT(GUJ),January,2015,21500,1190,1777,1483,GJ,SURAT,January-2015
SURAT(GUJ),January,2016,31700,943,1562,1252,GJ,SURAT,January-2016
SURAT(GUJ),February,2008,55800,222,433,328,GJ,SURAT,February-2008
SURAT(GUJ),February,2009,25870,923,1266,1096,GJ,SURAT,February-2009
SURAT(GUJ),February,2010,31130,942,1404,1173,GJ,SURAT,February-2010
SURAT(GUJ),February,2011,22250,779,1258,1019,GJ,SURAT,February-2011
SURAT(GUJ),February,2012,39000,325,489,405,GJ,SURAT,February-2012
SURAT(GUJ),February,2013,37000,1487,1739,1613,GJ,SURAT,February-2013
SURAT(GUJ),February,2014,22300,675,969,817,GJ,SURAT,February-2014
SURAT(GUJ),February,2015,27900,1239,1761,1500,GJ,SURAT,February-2015
SURAT(GUJ),February,2016,33650,683,1260,971,GJ,SURAT,February-2016
SURAT(GUJ),March,2008,13100,238,469,341,GJ,SURAT,March-2008
SURAT(GUJ),March,2009,43600,583,850,716,GJ,SURAT,March-2009
SURAT(GUJ),March,2010,51900,500,857,679,GJ,SURAT,March-2010
SURAT(GUJ),March,2011,29620,482,597,539,GJ,SURAT,March-2011
SURAT(GUJ),March,2012,25200,367,558,469,GJ,SURAT,March-2012
SURAT(GUJ),March,2013,30900,950,1170,1062,GJ,SURAT,March-2013
SURAT(GUJ),March,2014,31300,804,1063,934,GJ,SURAT,March-2014
SURAT(GUJ),March,2015,29100,1170,1683,1426,GJ,SURAT,March-2015
